"date","time","symbol","open","high","low","close","volume"
"2021-08-04","12:30:00","SP:SPX","4405.12","4412.96","4404.01","4410.58","0"
"2021-08-04","13:30:00","SP:SPX","4410.67","4413.48","4408.17","4412.41","0"
"2021-08-04","14:30:00","SP:SPX","4412.42","4414.69","4405.65","4408.83","0"
"2021-08-04","15:30:00","SP:SPX","4408.87","4410.5","4402.33","4402.65","0"
"2021-08-05","09:30:00","SP:SPX","4414.82","4420.42","4411.0","4416.18","0"
"2021-08-05","10:30:00","SP:SPX","4416.19","4423.05","4415.73","4422.32","0"
"2021-08-05","11:30:00","SP:SPX","4422.34","4423.03","4419.33","4419.86","0"
"2021-08-05","12:30:00","SP:SPX","4419.89","4420.86","4415.98","4419.52","0"
"2021-08-05","13:30:00","SP:SPX","4419.51","4422.95","4419.17","4420.29","0"
"2021-08-05","14:30:00","SP:SPX","4420.2","4421.37","4418.57","4420.07","0"
"2021-08-05","15:30:00","SP:SPX","4419.91","4429.55","4419.7","4429.09","0"
"2021-08-06","09:30:00","SP:SPX","4431.54","4440.82","4429.25","4435.45","0"
"2021-08-06","10:30:00","SP:SPX","4435.39","4437.48","4429.26","4435.22","0"
"2021-08-06","11:30:00","SP:SPX","4435.12","4437.03","4431.6","4436.41","0"
"2021-08-06","12:30:00","SP:SPX","4436.42","4439.35","4434.67","4437.07","0"
"2021-08-06","13:30:00","SP:SPX","4437.14","4438.48","4435.9","4436.24","0"
"2021-08-06","14:30:00","SP:SPX","4436.32","4436.6","4430.54","4435.72","0"
"2021-08-06","15:30:00","SP:SPX","4435.75","4437.48","4431.3","4436.51","0"
"2021-08-09","09:30:00","SP:SPX","4435.93","4439.39","4424.74","4428.85","0"
"2021-08-09","10:30:00","SP:SPX","4428.88","4434.26","4427.94","4430.34","0"
"2021-08-09","11:30:00","SP:SPX","4430.37","4434.65","4430.17","4431.47","0"
"2021-08-09","12:30:00","SP:SPX","4431.5","4433.55","4431.39","4432.25","0"
"2021-08-09","13:30:00","SP:SPX","4432.24","4436.82","4431.38","4436.81","0"
"2021-08-09","14:30:00","SP:SPX","4436.86","4438.36","4432.62","4433.89","0"
"2021-08-09","15:30:00","SP:SPX","4433.87","4436.96","4430.74","4432.34","0"
"2021-08-10","09:30:00","SP:SPX","4437.03","4445.21","4433.9","4441.43","0"
"2021-08-10","10:30:00","SP:SPX","4441.59","4441.71","4430.03","4437.0","0"
"2021-08-10","11:30:00","SP:SPX","4436.95","4443.77","4435.22","4441.51","0"
"2021-08-10","12:30:00","SP:SPX","4441.5","4441.56","4438.16","4439.38","0"
"2021-08-10","13:30:00","SP:SPX","4439.33","4441.5","4434.81","4438.58","0"
"2021-08-10","14:30:00","SP:SPX","4438.58","4440.0","4435.79","4437.61","0"
"2021-08-10","15:30:00","SP:SPX","4437.65","4437.91","4432.77","4436.74","0"
"2021-08-11","09:30:00","SP:SPX","4447.9","4449.44","4443.7","4447.35","0"
"2021-08-11","10:30:00","SP:SPX","4447.26","4447.97","4437.68","4439.62","0"
"2021-08-11","11:30:00","SP:SPX","4439.55","4441.79","4436.42","4440.5","0"
"2021-08-11","12:30:00","SP:SPX","4440.47","4445.66","4440.25","4444.9","0"
"2021-08-11","13:30:00","SP:SPX","4444.91","4445.67","4442.11","4443.51","0"
"2021-08-11","14:30:00","SP:SPX","4443.5","4447.94","4443.5","4447.52","0"
"2021-08-11","15:30:00","SP:SPX","4447.49","4448.2","4444.25","4447.69","0"
"2021-08-12","09:30:00","SP:SPX","4445.84","4445.84","4435.96","4443.91","0"
"2021-08-12","10:30:00","SP:SPX","4443.89","4448.12","4442.99","4447.28","0"
"2021-08-12","11:30:00","SP:SPX","4447.27","4453.12","4446.39","4452.41","0"
"2021-08-12","12:30:00","SP:SPX","4452.45","4453.87","4450.72","4452.55","0"
"2021-08-12","13:30:00","SP:SPX","4452.6","4455.76","4452.13","4455.23","0"
"2021-08-12","14:30:00","SP:SPX","4455.26","4460.41","4454.92","4459.69","0"
"2021-08-12","15:30:00","SP:SPX","4459.72","4461.77","4458.49","4460.82","0"
"2021-08-13","09:30:00","SP:SPX","4465.37","4468.37","4460.82","4463.1","0"
"2021-08-13","10:30:00","SP:SPX","4463.09","4466.0","4461.73","4464.8","0"
"2021-08-13","11:30:00","SP:SPX","4465.02","4465.32","4463.13","4464.22","0"
"2021-08-13","12:30:00","SP:SPX","4464.2","4465.37","4462.91","4464.95","0"
"2021-08-13","13:30:00","SP:SPX","4464.92","4467.04","4464.63","4465.41","0"
"2021-08-13","14:30:00","SP:SPX","4465.42","4465.81","4461.2","4463.87","0"
"2021-08-13","15:30:00","SP:SPX","4463.87","4468.37","4462.71","4467.99","0"
"2021-08-16","09:30:00","SP:SPX","4456.25","4456.55","4437.88","4439.18","0"
"2021-08-16","10:30:00","SP:SPX","4439.26","4447.08","4437.66","4446.33","0"
"2021-08-16","11:30:00","SP:SPX","4446.38","4455.46","4445.95","4453.72","0"
"2021-08-16","12:30:00","SP:SPX","4453.73","4461.27","4452.06","4460.66","0"
"2021-08-16","13:30:00","SP:SPX","4460.66","4468.9","4460.28","4466.62","0"
"2021-08-16","14:30:00","SP:SPX","4466.63","4475.06","4466.6","4474.17","0"
"2021-08-16","15:30:00","SP:SPX","4474.18","4480.26","4471.46","4479.72","0"
"2021-08-17","09:30:00","SP:SPX","4453.87","4457.12","4442.27","4456.05","0"
"2021-08-17","10:30:00","SP:SPX","4456.08","4458.4","4446.52","4447.5","0"
"2021-08-17","11:30:00","SP:SPX","4447.26","4451.27","4434.02","4440.5","0"
"2021-08-17","12:30:00","SP:SPX","4440.56","4440.56","4417.83","4430.11","0"
"2021-08-17","13:30:00","SP:SPX","4430.19","4437.88","4419.69","4432.36","0"
"2021-08-17","14:30:00","SP:SPX","4432.51","4443.8","4427.16","4440.36","0"
"2021-08-17","15:30:00","SP:SPX","4440.59","4448.68","4436.69","4448.07","0"
"2021-08-18","09:30:00","SP:SPX","4438.69","4454.32","4435.76","4450.07","0"
"2021-08-18","10:30:00","SP:SPX","4450.16","4453.02","4441.08","4444.02","0"
"2021-08-18","11:30:00","SP:SPX","4444.0","4445.35","4438.35","4438.45","0"
"2021-08-18","12:30:00","SP:SPX","4438.48","4442.07","4437.58","4438.72","0"
"2021-08-18","13:30:00","SP:SPX","4438.74","4449.57","4425.82","4440.4","0"
"2021-08-18","14:30:00","SP:SPX","4440.45","4443.79","4424.0","4424.07","0"
"2021-08-18","15:30:00","SP:SPX","4423.84","4423.93","4397.59","4400.26","0"
"2021-08-19","09:30:00","SP:SPX","4368.3","4406.65","4367.73","4398.44","0"
"2021-08-19","10:30:00","SP:SPX","4398.47","4403.59","4382.95","4397.04","0"
"2021-08-19","11:30:00","SP:SPX","4397.09","4418.61","4397.09","4409.9","0"
"2021-08-19","12:30:00","SP:SPX","4409.91","4417.37","4402.52","4402.52","0"
"2021-08-19","13:30:00","SP:SPX","4402.44","4407.84","4389.38","4389.61","0"
"2021-08-19","14:30:00","SP:SPX","4389.59","4416.89","4382.98","4416.49","0"
"2021-08-19","15:30:00","SP:SPX","4416.43","4417.89","4400.8","4405.79","0"
"2021-08-20","09:30:00","SP:SPX","4410.56","4436.71","4406.8","4433.19","2992"
"2021-08-20","10:30:00","SP:SPX","4433.18","4437.46","4428.1","4429.58","0"
"2021-08-20","11:30:00","SP:SPX","4429.57","4439.5","4427.53","4439.5","0"
"2021-08-20","12:30:00","SP:SPX","4439.55","4442.83","4439.33","4439.83","0"
"2021-08-20","13:30:00","SP:SPX","4439.83","4440.8","4433.39","4434.55","0"
"2021-08-20","14:30:00","SP:SPX","4434.54","4441.39","4432.62","4441.39","0"
"2021-08-20","15:30:00","SP:SPX","4441.33","4444.35","4439.68","4441.68","0"
"2021-08-23","09:30:00","SP:SPX","4459.58","4479.93","4459.58","4476.59","0"
"2021-08-23","10:30:00","SP:SPX","4476.65","4484.78","4474.85","4482.31","0"
"2021-08-23","11:30:00","SP:SPX","4482.28","4486.92","4482.28","4486.39","0"
"2021-08-23","12:30:00","SP:SPX","4486.39","4489.88","4483.5","4484.57","0"
"2021-08-23","13:30:00","SP:SPX","4484.62","4487.64","4482.1","4485.18","0"
"2021-08-23","14:30:00","SP:SPX","4485.21","4488.47","4484.11","4486.04","0"
"2021-08-23","15:30:00","SP:SPX","4486.08","4487.69","4478.68","4479.54","0"
"2021-08-24","09:30:00","SP:SPX","4487.45","4491.45","4482.28","4491.32","0"
"2021-08-24","10:30:00","SP:SPX","4491.3","4492.11","4487.52","4487.52","0"
"2021-08-24","11:30:00","SP:SPX","4487.51","4488.51","4484.26","4484.65","0"
"2021-08-24","12:30:00","SP:SPX","4484.65","4488.23","4483.73","4487.79","0"
"2021-08-24","13:30:00","SP:SPX","4487.77","4491.56","4487.77","4490.43","0"
"2021-08-24","14:30:00","SP:SPX","4490.42","4492.81","4490.4","4492.11","0"
"2021-08-24","15:30:00","SP:SPX","4492.12","4492.12","4484.59","4486.22","0"
"2021-08-25","09:30:00","SP:SPX","4490.45","4492.74","4485.66","4490.36","0"
"2021-08-25","10:30:00","SP:SPX","4490.4","4495.91","4488.69","4495.91","0"
"2021-08-25","11:30:00","SP:SPX","4495.93","4500.7","4494.72","4500.5","0"
"2021-08-25","12:30:00","SP:SPX","4500.5","4501.08","4498.06","4498.19","0"
"2021-08-25","13:30:00","SP:SPX","4498.24","4500.61","4497.93","4499.49","0"
"2021-08-25","14:30:00","SP:SPX","4499.48","4499.64","4495.52","4497.44","0"
"2021-08-25","15:30:00","SP:SPX","4497.45","4501.71","4496.14","4496.2","0"
"2021-08-26","09:30:00","SP:SPX","4494.27","4495.9","4474.53","4482.62","0"
"2021-08-26","10:30:00","SP:SPX","4482.71","4485.52","4469.46","4482.13","0"
"2021-08-26","11:30:00","SP:SPX","4482.11","4487.83","4478.64","4486.92","0"
"2021-08-26","12:30:00","SP:SPX","4486.92","4487.63","4479.02","4481.27","0"
"2021-08-26","13:30:00","SP:SPX","4481.29","4484.88","4475.74","4477.89","0"
"2021-08-26","14:30:00","SP:SPX","4477.9","4479.2","4468.99","4473.11","0"
"2021-08-26","15:30:00","SP:SPX","4473.11","4476.59","4469.77","4469.93","0"
"2021-08-27","09:30:00","SP:SPX","4478.37","4505.16","4478.37","4499.97","0"
"2021-08-27","10:30:00","SP:SPX","4500.4","4505.85","4496.48","4499.9","0"
"2021-08-27","11:30:00","SP:SPX","4499.88","4507.0","4499.88","4506.77","0"
"2021-08-27","12:30:00","SP:SPX","4506.7","4511.75","4506.48","4511.01","0"
"2021-08-27","13:30:00","SP:SPX","4511.02","4512.08","4507.29","4509.01","0"
"2021-08-27","14:30:00","SP:SPX","4509.02","4512.45","4508.35","4510.8","0"
"2021-08-27","15:30:00","SP:SPX","4510.77","4513.33","4507.47","4509.38","0"
"2021-08-30","09:30:00","SP:SPX","4513.76","4528.85","4513.76","4528.78","0"
"2021-08-30","10:30:00","SP:SPX","4528.85","4537.15","4527.91","4532.93","0"
"2021-08-30","11:30:00","SP:SPX","4532.98","4536.89","4530.78","4531.66","0"
"2021-08-30","12:30:00","SP:SPX","4531.71","4535.0","4531.05","4534.0","0"
"2021-08-30","13:30:00","SP:SPX","4533.96","4537.36","4533.34","4535.58","0"
"2021-08-30","14:30:00","SP:SPX","4535.59","4536.61","4533.41","4534.15","0"
"2021-08-30","15:30:00","SP:SPX","4534.16","4534.2","4528.21","4528.8","0"
"2021-08-31","09:30:00","SP:SPX","4529.56","4529.72","4515.8","4522.5","0"
"2021-08-31","10:30:00","SP:SPX","4522.56","4531.07","4521.39","4528.17","0"
"2021-08-31","11:30:00","SP:SPX","4528.06","4531.39","4527.6","4531.12","0"
"2021-08-31","12:30:00","SP:SPX","4531.11","4531.11","4520.71","4522.31","0"
"2021-08-31","13:30:00","SP:SPX","4522.27","4525.41","4520.57","4522.5","0"
"2021-08-31","14:30:00","SP:SPX","4522.54","4525.12","4518.59","4519.14","0"
"2021-08-31","15:30:00","SP:SPX","4519.29","4525.76","4518.34","4522.69","0"
"2021-09-01","09:30:00","SP:SPX","4531.52","4532.28","4524.45","4528.55","418941200"
"2021-09-01","10:30:00","SP:SPX","4528.67","4533.04","4527.59","4529.38","271020200"
"2021-09-01","11:30:00","SP:SPX","4529.39","4533.64","4528.77","4532.83","203925200"
"2021-09-01","12:30:00","SP:SPX","4532.88","4536.97","4532.43","4536.12","190488300"
"2021-09-01","13:30:00","SP:SPX","4536.13","4537.11","4532.87","4533.32","174914900"
"2021-09-01","14:30:00","SP:SPX","4533.3","4533.61","4525.38","4528.04","195196300"
"2021-09-01","15:30:00","SP:SPX","4527.99","4528.0","4522.02","4524.1","459205800"
"2021-09-02","09:30:00","SP:SPX","4539.13","4545.85","4535.97","4540.39","387499200"
"2021-09-02","10:30:00","SP:SPX","4540.15","4542.69","4537.97","4541.58","243678300"
"2021-09-02","11:30:00","SP:SPX","4541.7","4543.03","4536.94","4537.84","166834200"
"2021-09-02","12:30:00","SP:SPX","4537.82","4539.86","4532.61","4532.94","142118000"
"2021-09-02","13:30:00","SP:SPX","4532.89","4545.85","4524.66","4526.66","156980900"
"2021-09-02","14:30:00","SP:SPX","4526.65","4533.99","4525.44","4528.52","205609100"
"2021-09-02","15:30:00","SP:SPX","4528.61","4537.21","4526.87","4536.94","446253500"
"2021-09-03","09:30:00","SP:SPX","4532.42","4535.02","4521.3","4531.39","328066000"
"2021-09-03","10:30:00","SP:SPX","4531.39","4535.39","4526.41","4533.71","202152300"
"2021-09-03","11:30:00","SP:SPX","4533.81","4535.64","4530.22","4533.73","156319900"
"2021-09-03","12:30:00","SP:SPX","4533.8","4539.0","4530.79","4537.23","134795600"
"2021-09-03","13:30:00","SP:SPX","4537.26","4539.92","4536.46","4538.66","122979200"
"2021-09-03","14:30:00","SP:SPX","4538.63","4541.45","4537.55","4538.01","147769600"
"2021-09-03","15:30:00","SP:SPX","4538.02","4540.27","4533.84","4535.42","418272300"
"2021-09-07","09:30:00","SP:SPX","4532.45","4532.45","4513.0","4516.5","418482600"
"2021-09-07","10:30:00","SP:SPX","4516.56","4522.88","4513.41","4515.88","227933300"
"2021-09-07","11:30:00","SP:SPX","4515.91","4523.32","4515.4","4522.74","164326800"
"2021-09-07","12:30:00","SP:SPX","4522.78","4529.03","4522.22","4526.7","145005800"
"2021-09-07","13:30:00","SP:SPX","4526.75","4529.27","4523.99","4524.31","140126400"
"2021-09-07","14:30:00","SP:SPX","4524.27","4527.79","4522.8","4523.42","189425500"
"2021-09-07","15:30:00","SP:SPX","4523.41","4524.23","4519.4","4520.02","470035400"
"2021-09-08","09:30:00","SP:SPX","4515.65","4521.79","4508.87","4513.44","388737500"
"2021-09-08","10:30:00","SP:SPX","4513.42","4513.51","4493.95","4505.86","291020500"
"2021-09-08","11:30:00","SP:SPX","4505.89","4513.48","4496.9","4512.43","188970200"
"2021-09-08","12:30:00","SP:SPX","4512.52","4512.77","4506.12","4510.5","140635500"
"2021-09-08","13:30:00","SP:SPX","4510.55","4515.09","4508.17","4511.98","150425400"
"2021-09-08","14:30:00","SP:SPX","4512.09","4515.97","4510.47","4512.51","159149900"
"2021-09-08","15:30:00","SP:SPX","4512.5","4514.46","4509.29","4514.08","444694500"
"2021-09-09","09:30:00","SP:SPX","4511.41","4529.65","4510.24","4527.05","399246100"
"2021-09-09","10:30:00","SP:SPX","4527.15","4529.9","4513.24","4513.24","254604500"
"2021-09-09","11:30:00","SP:SPX","4513.27","4517.22","4509.98","4512.51","175849900"
"2021-09-09","12:30:00","SP:SPX","4512.54","4515.62","4498.91","4502.44","169396600"
"2021-09-09","13:30:00","SP:SPX","4502.42","4502.42","4492.64","4498.95","176426300"
"2021-09-09","14:30:00","SP:SPX","4498.94","4504.23","4494.23","4500.32","180058700"
"2021-09-09","15:30:00","SP:SPX","4500.17","4505.91","4492.07","4493.27","443971100"
"2021-09-10","09:30:00","SP:SPX","4506.92","4520.47","4492.03","4494.9","366536000"
"2021-09-10","10:30:00","SP:SPX","4494.95","4494.95","4479.71","4479.71","261254200"
"2021-09-10","11:30:00","SP:SPX","4479.49","4493.29","4477.95","4492.8","215734900"
"2021-09-10","12:30:00","SP:SPX","4492.83","4497.79","4492.21","4492.32","160101500"
"2021-09-10","13:30:00","SP:SPX","4492.43","4495.62","4485.44","4485.52","149711400"
"2021-09-10","14:30:00","SP:SPX","4485.53","4486.33","4472.61","4473.12","184874900"
"2021-09-10","15:30:00","SP:SPX","4472.96","4474.33","4457.66","4458.57","497200500"
"2021-09-13","09:30:00","SP:SPX","4487.78","4492.99","4459.02","4464.23","488167500"
"2021-09-13","10:30:00","SP:SPX","4464.38","4475.52","4453.63","4462.88","285535600"
"2021-09-13","11:30:00","SP:SPX","4462.84","4466.71","4455.72","4462.97","190762200"
"2021-09-13","12:30:00","SP:SPX","4462.98","4467.73","4456.39","4457.2","156828700"
"2021-09-13","13:30:00","SP:SPX","4457.25","4457.96","4447.34","4448.64","170039000"
"2021-09-13","14:30:00","SP:SPX","4448.79","4464.38","4445.7","4463.98","197291400"
"2021-09-13","15:30:00","SP:SPX","4464.08","4469.61","4458.88","4468.72","531961500"
"2021-09-14","09:30:00","SP:SPX","4479.33","4485.68","4455.07","4461.54","424159800"
"2021-09-14","10:30:00","SP:SPX","4461.54","4461.96","4449.8","4460.05","257790300"
"2021-09-14","11:30:00","SP:SPX","4460.08","4465.67","4458.49","4462.18","194429700"
"2021-09-14","12:30:00","SP:SPX","4462.19","4462.19","4444.14","4452.22","188445600"
"2021-09-14","13:30:00","SP:SPX","4452.19","4455.11","4441.66","4443.25","177540000"
"2021-09-14","14:30:00","SP:SPX","4443.07","4445.37","4435.71","4437.59","216161500"
"2021-09-14","15:30:00","SP:SPX","4437.6","4445.22","4435.46","4443.06","532423400"
"2021-09-15","09:30:00","SP:SPX","4447.49","4457.71","4438.37","4447.5","447105400"
"2021-09-15","10:30:00","SP:SPX","4447.28","4458.54","4445.77","4456.24","248202400"
"2021-09-15","11:30:00","SP:SPX","4456.19","4464.23","4451.33","4462.12","193211500"
"2021-09-15","12:30:00","SP:SPX","4462.15","4478.06","4462.15","4477.07","182219800"
"2021-09-15","13:30:00","SP:SPX","4477.08","4481.84","4474.74","4476.38","179977400"
"2021-09-15","14:30:00","SP:SPX","4476.32","4484.38","4475.08","4482.25","225061000"
"2021-09-15","15:30:00","SP:SPX","4482.23","4486.87","4479.35","4480.69","601013300"
"2021-09-16","09:30:00","SP:SPX","4477.09","4485.18","4448.95","4456.13","365396500"
"2021-09-16","10:30:00","SP:SPX","4455.95","4459.51","4443.8","4452.23","224633500"
"2021-09-16","11:30:00","SP:SPX","4452.29","4461.95","4449.41","4459.32","168855200"
"2021-09-16","12:30:00","SP:SPX","4459.37","4465.96","4459.03","4462.71","145598900"
"2021-09-16","13:30:00","SP:SPX","4462.67","4474.93","4457.59","4471.32","169601000"
"2021-09-16","14:30:00","SP:SPX","4471.39","4485.87","4470.95","4477.14","201509800"
"2021-09-16","15:30:00","SP:SPX","4477.15","4480.6","4472.81","4473.76","533295200"
"2021-09-17","09:30:00","SP:SPX","4469.74","4471.52","4442.29","4449.01","647761400"
"2021-09-17","10:30:00","SP:SPX","4449.16","4449.16","4435.54","4440.79","232630100"
"2021-09-17","11:30:00","SP:SPX","4440.79","4446.15","4433.99","4443.13","180145600"
"2021-09-17","12:30:00","SP:SPX","4443.17","4448.97","4433.77","4437.66","167131100"
"2021-09-17","13:30:00","SP:SPX","4437.67","4438.83","4427.93","4430.84","187873600"
"2021-09-17","14:30:00","SP:SPX","4430.85","4438.22","4427.76","4432.05","244733300"
"2021-09-17","15:30:00","SP:SPX","4432.02","4438.97","4428.92","4432.98","1820958000"
"2021-09-20","09:30:00","SP:SPX","4375.99","4382.18","4356.12","4364.68","545777300"
"2021-09-20","10:30:00","SP:SPX","4364.76","4370.29","4353.58","4365.36","285919700"
"2021-09-20","11:30:00","SP:SPX","4365.29","4365.76","4335.17","4341.82","239934100"
"2021-09-20","12:30:00","SP:SPX","4341.78","4343.13","4323.88","4336.15","219324300"
"2021-09-20","13:30:00","SP:SPX","4336.15","4340.16","4316.84","4318.23","213695900"
"2021-09-20","14:30:00","SP:SPX","4318.02","4325.52","4305.91","4325.52","301464000"
"2021-09-20","15:30:00","SP:SPX","4325.65","4360.74","4324.76","4357.72","705066400"
"2021-09-21","09:30:00","SP:SPX","4381.83","4394.87","4361.79","4369.47","420157700"
"2021-09-21","10:30:00","SP:SPX","4369.65","4370.73","4347.96","4361.62","237597800"
"2021-09-21","11:30:00","SP:SPX","4361.82","4385.92","4361.82","4377.58","185862800"
"2021-09-21","12:30:00","SP:SPX","4377.59","4379.02","4360.09","4360.6","160431200"
"2021-09-21","13:30:00","SP:SPX","4360.68","4365.61","4352.9","4353.34","171454000"
"2021-09-21","14:30:00","SP:SPX","4353.37","4376.49","4353.12","4373.92","208290400"
"2021-09-21","15:30:00","SP:SPX","4373.9","4376.5","4353.62","4354.18","506897200"
"2021-09-22","09:30:00","SP:SPX","4375.57","4393.64","4367.82","4390.84","392734800"
"2021-09-22","10:30:00","SP:SPX","4390.84","4399.83","4390.19","4398.78","217817100"
"2021-09-22","11:30:00","SP:SPX","4398.64","4411.32","4398.6","4405.14","197568600"
"2021-09-22","12:30:00","SP:SPX","4405.14","4407.33","4395.31","4399.79","144094300"
"2021-09-22","13:30:00","SP:SPX","4399.8","4416.75","4387.98","4411.49","217355700"
"2021-09-22","14:30:00","SP:SPX","4411.56","4413.89","4384.21","4407.25","283685300"
"2021-09-22","15:30:00","SP:SPX","4407.26","4408.98","4392.77","4395.63","523921900"
"2021-09-23","09:30:00","SP:SPX","4415.9","4452.75","4414.47","4449.96","437254300"
"2021-09-23","10:30:00","SP:SPX","4449.95","4455.6","4445.64","4450.48","267567700"
"2021-09-23","11:30:00","SP:SPX","4450.49","4454.39","4448.89","4453.66","198654500"
"2021-09-23","12:30:00","SP:SPX","4453.61","4461.48","4453.61","4461.15","181011600"
"2021-09-23","13:30:00","SP:SPX","4461.18","4465.4","4459.45","4459.55","172436900"
"2021-09-23","14:30:00","SP:SPX","4459.58","4462.38","4452.81","4454.5","203464300"
"2021-09-23","15:30:00","SP:SPX","4454.55","4456.44","4447.78","4448.99","487408500"
"2021-09-24","09:30:00","SP:SPX","4438.04","4455.5","4430.27","4448.5","385739800"
"2021-09-24","10:30:00","SP:SPX","4448.46","4449.14","4439.77","4440.5","227129200"
"2021-09-24","11:30:00","SP:SPX","4440.45","4452.97","4439.05","4450.89","162657300"
"2021-09-24","12:30:00","SP:SPX","4450.93","4453.63","4449.2","4451.97","140643400"
"2021-09-24","13:30:00","SP:SPX","4451.96","4452.08","4445.28","4448.62","136083700"
"2021-09-24","14:30:00","SP:SPX","4448.65","4459.05","4448.22","4457.3","157798800"
"2021-09-24","15:30:00","SP:SPX","4457.33","4463.12","4455.42","4455.47","451168800"
"2021-09-27","09:30:00","SP:SPX","4441.52","4454.94","4436.19","4454.82","494857100"
"2021-09-27","10:30:00","SP:SPX","4454.94","4457.3","4445.67","4446.97","260205400"
